rule,mark,self_buy_floor,flow_mult,max_entry_mult,trail_pct,tp_mult,hard_stop_pct,time_stop_s,loop1_triggers,loop1_wins,loop1_pnl_usd,loop1_pnl_ex_best_usd,loop1_hits_caught,loop1_misses_entered,loop1_worst_usd,loop1_median_usd,loop2_triggers,loop2_wins,loop2_pnl_usd,loop2_pnl_ex_best_usd,loop2_hits_caught,loop2_misses_entered,loop2_worst_usd,loop2_median_usd,min_ex_best,total_pnl,wr
flow,180,0.2,1.5,5,0.4,0,0.5,900,10,5,301.55,159.5,3,7,-24.34,3.28,39,20,414.39,263.87,8,31,-51.98,1.84,159.5,715.94,0.5102040816326531
flow,180,0.2,1.5,5,0.4,0,0.5,1800,10,5,794.77,138.17,3,7,-24.34,3.28,39,20,370.32,264.09,8,31,-51.98,2.47,138.17,1165.09,0.5102040816326531
flow,180,0.2,1.5,5,0.4,5,0.3,900,10,5,377.35,177.3,3,7,-24.34,3.28,39,18,309.12,158.6,8,31,-51.98,-2.72,158.6,686.47,0.46938775510204084
flow,180,0.2,1.5,5,0.4,5,0.3,1800,10,5,425.25,214.06,3,7,-24.34,3.28,39,18,369.61,170.86,8,31,-51.98,-2.72,170.86,794.86,0.46938775510204084
flow,180,0.2,1.5,5,0.4,5,0.5,900,10,5,372.0,171.95,3,7,-24.34,3.28,39,20,414.39,263.87,8,31,-51.98,1.84,171.95,786.39,0.5102040816326531
flow,180,0.2,1.5,5,0.4,5,0.5,1800,10,5,419.81,208.62,3,7,-24.34,3.28,39,20,462.84,264.09,8,31,-51.98,2.47,208.62,882.65,0.5102040816326531
flow,180,0.2,1.5,5,0.5,0,0.3,900,10,6,294.21,152.16,3,7,-24.34,7.5,39,19,413.58,263.06,8,31,-51.98,-0.75,152.16,707.79,0.5102040816326531
flow,180,0.2,1.5,5,0.5,0,0.3,1800,10,5,756.22,99.62,3,7,-24.34,-0.05,39,15,166.82,31.07,8,31,-51.98,-6.22,31.07,923.04,0.40816326530612246
flow,180,0.2,1.5,5,0.5,0,0.5,900,10,6,288.86,146.81,3,7,-24.34,7.5,39,21,527.79,377.27,8,31,-51.98,3.49,146.81,816.65,0.5510204081632653
flow,180,0.2,1.5,5,0.5,0,0.5,1800,10,5,750.78,94.18,3,7,-24.34,-0.05,39,17,249.81,114.06,8,31,-51.98,-2.72,94.18,1000.5899999999999,0.4489795918367347
flow,180,0.2,1.5,5,0.5,5,0.3,900,10,6,389.68,189.63,3,7,-24.34,7.5,39,19,413.58,263.06,8,31,-51.98,-0.75,189.63,803.26,0.5102040816326531
flow,180,0.2,1.5,5,0.5,5,0.3,1800,10,5,406.28,195.09,3,7,-24.34,-0.05,39,15,229.82,31.07,8,31,-51.98,-6.22,31.07,636.0999999999999,0.40816326530612246
flow,180,0.2,1.5,5,0.5,5,0.5,900,10,6,384.33,184.28,3,7,-24.34,7.5,39,21,527.79,377.27,8,31,-51.98,3.49,184.28,912.1199999999999,0.5510204081632653
flow,180,0.2,1.5,5,0.5,5,0.5,1800,10,5,400.84,189.65,3,7,-24.34,-0.05,39,17,312.81,114.06,8,31,-51.98,-2.72,114.06,713.65,0.4489795918367347
flow,180,0.2,2.0,0,0.4,0,0.3,900,16,8,409.76,267.71,10,6,-24.34,4.02,29,14,221.65,71.13,7,22,-20.16,-0.16,71.13,631.41,0.4888888888888889
flow,180,0.2,2.0,0,0.4,0,0.3,1800,16,8,1101.09,444.49,10,6,-24.34,4.02,29,14,241.66,135.43,7,22,-20.16,-0.16,135.43,1342.75,0.4888888888888889
flow,180,0.2,2.0,0,0.4,0,0.5,900,16,8,404.67,262.62,10,6,-24.34,4.02,29,16,326.92,176.4,7,22,-26.87,6.15,176.4,731.59,0.5333333333333333
flow,180,0.2,2.0,0,0.4,0,0.5,1800,16,8,1095.91,439.31,10,6,-24.34,4.02,29,16,334.89,228.66,7,22,-26.87,8.02,228.66,1430.8000000000002,0.5333333333333333
flow,180,0.2,2.0,0,0.4,5,0.3,900,16,8,480.21,280.16,10,6,-24.34,4.02,29,14,221.65,71.13,7,22,-20.16,-0.16,71.13,701.86,0.4888888888888889
flow,180,0.2,2.0,0,0.4,5,0.3,1800,16,8,683.2,472.01,10,6,-24.34,4.02,29,14,334.18,135.43,7,22,-20.16,-0.16,135.43,1017.3800000000001,0.4888888888888889
flow,180,0.2,2.0,0,0.4,5,0.5,900,16,8,475.12,275.07,10,6,-24.34,4.02,29,16,326.92,176.4,7,22,-26.87,6.15,176.4,802.04,0.5333333333333333
flow,180,0.2,2.0,0,0.4,5,0.5,1800,16,8,678.02,466.83,10,6,-24.34,4.02,29,16,427.41,228.66,7,22,-26.87,8.02,228.66,1105.43,0.5333333333333333
flow,180,0.2,2.0,0,0.5,0,0.3,900,16,10,459.36,317.31,10,6,-24.34,10.34,29,16,304.06,153.54,7,22,-21.58,4.0,153.54,763.4200000000001,0.5777777777777777
flow,180,0.2,2.0,0,0.5,0,0.3,1800,16,9,1063.07,406.47,10,6,-24.34,4.74,29,12,273.39,137.64,7,22,-21.58,-11.39,137.64,1336.46,0.4666666666666667
flow,180,0.2,2.0,0,0.5,0,0.5,900,16,10,454.27,312.22,10,6,-24.34,10.34,29,18,418.27,267.75,7,22,-26.87,6.15,267.75,872.54,0.6222222222222222
flow,180,0.2,2.0,0,0.5,0,0.5,1800,16,9,1057.89,401.29,10,6,-24.34,4.74,29,14,356.38,220.63,7,22,-26.87,-2.01,220.63,1414.27,0.5111111111111111
flow,180,0.2,2.0,0,0.5,5,0.3,900,16,10,554.83,354.78,10,6,-24.34,10.34,29,16,304.06,153.54,7,22,-21.58,4.0,153.54,858.8900000000001,0.5777777777777777
flow,180,0.2,2.0,0,0.5,5,0.3,1800,16,9,670.2,459.01,10,6,-24.34,4.74,29,12,336.39,137.64,7,22,-21.58,-11.39,137.64,1006.59,0.4666666666666667
flow,180,0.2,2.0,0,0.5,5,0.5,900,16,10,549.74,349.69,10,6,-24.34,10.34,29,18,418.27,267.75,7,22,-26.87,6.15,267.75,968.01,0.6222222222222222
flow,180,0.2,2.0,0,0.5,5,0.5,1800,16,9,665.02,453.83,10,6,-24.34,4.74,29,14,419.38,220.63,7,22,-26.87,-2.01,220.63,1084.4,0.5111111111111111
flow,180,0.2,2.0,3,0.4,0,0.3,900,5,2,-17.98,-54.12,1,4,-24.34,-17.3,14,8,204.75,54.23,2,12,-20.16,9.06,-54.12,186.77,0.5263157894736842
flow,180,0.2,2.0,3,0.4,0,0.3,1800,5,2,7.73,-54.12,1,4,-24.34,-17.3,14,8,157.14,50.91,2,12,-20.16,9.06,-54.12,164.86999999999998,0.5263157894736842
flow,180,0.2,2.0,3,0.4,0,0.5,900,5,2,-23.33,-59.47,1,4,-24.34,-20.56,14,8,218.23,67.71,2,12,-23.61,9.06,-59.47,194.89999999999998,0.5263157894736842
flow,180,0.2,2.0,3,0.4,0,0.5,1800,5,2,2.29,-59.56,1,4,-24.34,-20.65,14,8,156.75,50.52,2,12,-23.61,9.06,-59.56,159.04,0.5263157894736842
flow,180,0.2,2.0,3,0.4,5,0.3,900,5,2,-17.98,-54.12,1,4,-24.34,-17.3,14,8,204.75,54.23,2,12,-20.16,9.06,-54.12,186.77,0.5263157894736842
flow,180,0.2,2.0,3,0.4,5,0.3,1800,5,2,7.73,-54.12,1,4,-24.34,-17.3,14,8,249.66,50.91,2,12,-20.16,9.06,-54.12,257.39,0.5263157894736842
flow,180,0.2,2.0,3,0.4,5,0.5,900,5,2,-23.33,-59.47,1,4,-24.34,-20.56,14,8,218.23,67.71,2,12,-23.61,9.06,-59.47,194.89999999999998,0.5263157894736842
flow,180,0.2,2.0,3,0.4,5,0.5,1800,5,2,2.29,-59.56,1,4,-24.34,-20.65,14,8,249.27,50.52,2,12,-23.61,9.06,-59.56,251.56,0.5263157894736842
flow,180,0.2,2.0,3,0.5,0,0.3,900,5,2,-17.98,-54.12,1,4,-24.34,-17.3,14,9,281.96,131.44,2,12,-20.16,5.24,-54.12,263.97999999999996,0.5789473684210527
flow,180,0.2,2.0,3,0.5,0,0.3,1800,5,2,7.73,-54.12,1,4,-24.34,-17.3,14,6,191.99,56.24,2,12,-20.16,-4.12,-54.12,199.72,0.42105263157894735
flow,180,0.2,2.0,3,0.5,0,0.5,900,5,2,-23.33,-59.47,1,4,-24.34,-20.56,14,9,295.44,144.92,2,12,-23.61,5.24,-59.47,272.11,0.5789473684210527
flow,180,0.2,2.0,3,0.5,0,0.5,1800,5,2,2.29,-59.56,1,4,-24.34,-20.65,14,6,188.05,52.3,2,12,-23.61,-4.12,-59.56,190.34,0.42105263157894735
flow,180,0.2,2.0,3,0.5,5,0.3,900,5,2,-17.98,-54.12,1,4,-24.34,-17.3,14,9,281.96,131.44,2,12,-20.16,5.24,-54.12,263.97999999999996,0.5789473684210527
flow,180,0.2,2.0,3,0.5,5,0.3,1800,5,2,7.73,-54.12,1,4,-24.34,-17.3,14,6,254.99,56.24,2,12,-20.16,-4.12,-54.12,262.72,0.42105263157894735
flow,180,0.2,2.0,3,0.5,5,0.5,900,5,2,-23.33,-59.47,1,4,-24.34,-20.56,14,9,295.44,144.92,2,12,-23.61,5.24,-59.47,272.11,0.5789473684210527
flow,180,0.2,2.0,3,0.5,5,0.5,1800,5,2,2.29,-59.56,1,4,-24.34,-20.65,14,6,251.05,52.3,2,12,-23.61,-4.12,-59.56,253.34,0.42105263157894735
flow,180,0.2,2.0,5,0.4,0,0.3,900,9,5,308.41,166.36,3,6,-24.34,8.08,28,13,203.51,52.99,6,22,-20.16,-4.12,52.99,511.92,0.4864864864864865
flow,180,0.2,2.0,5,0.4,0,0.3,1800,9,5,801.72,145.12,3,6,-24.34,8.08,28,13,223.52,117.29,6,22,-20.16,-5.55,117.29,1025.24,0.4864864864864865
flow,180,0.2,2.0,5,0.4,0,0.5,900,9,5,303.06,161.01,3,6,-24.34,8.08,28,15,308.78,158.26,6,22,-26.87,4.0,158.26,611.8399999999999,0.5405405405405406
flow,180,0.2,2.0,5,0.4,0,0.5,1800,9,5,796.28,139.68,3,6,-24.34,8.08,28,15,316.75,210.52,6,22,-26.87,7.08,139.68,1113.03,0.5405405405405406
flow,180,0.2,2.0,5,0.4,5,0.3,900,9,5,378.86,178.81,3,6,-24.34,8.08,28,13,203.51,52.99,6,22,-20.16,-4.12,52.99,582.37,0.4864864864864865
flow,180,0.2,2.0,5,0.4,5,0.3,1800,9,5,426.76,215.57,3,6,-24.34,8.08,28,13,316.04,117.29,6,22,-20.16,-5.55,117.29,742.8,0.4864864864864865
flow,180,0.2,2.0,5,0.4,5,0.5,900,9,5,373.51,173.46,3,6,-24.34,8.08,28,15,308.78,158.26,6,22,-26.87,4.0,158.26,682.29,0.5405405405405406
flow,180,0.2,2.0,5,0.4,5,0.5,1800,9,5,421.32,210.13,3,6,-24.34,8.08,28,15,409.27,210.52,6,22,-26.87,7.08,210.13,830.5899999999999,0.5405405405405406
flow,180,0.2,2.0,5,0.5,0,0.3,900,9,6,295.72,153.67,3,6,-24.34,8.08,28,15,267.51,116.99,6,22,-21.58,3.74,116.99,563.23,0.5675675675675675
flow,180,0.2,2.0,5,0.5,0,0.3,1800,9,5,757.73,101.13,3,6,-24.34,1.41,28,11,185.72,49.97,6,22,-21.58,-11.85,49.97,943.45,0.43243243243243246
flow,180,0.2,2.0,5,0.5,0,0.5,900,9,6,290.37,148.32,3,6,-24.34,8.08,28,17,381.72,231.2,6,22,-26.87,5.08,148.32,672.09,0.6216216216216216
flow,180,0.2,2.0,5,0.5,0,0.5,1800,9,5,752.29,95.69,3,6,-24.34,1.41,28,13,268.71,132.96,6,22,-26.87,-3.45,95.69,1021.0,0.4864864864864865
flow,180,0.2,2.0,5,0.5,5,0.3,900,9,6,391.19,191.14,3,6,-24.34,8.08,28,15,267.51,116.99,6,22,-21.58,3.74,116.99,658.7,0.5675675675675675
flow,180,0.2,2.0,5,0.5,5,0.3,1800,9,5,407.79,196.6,3,6,-24.34,1.41,28,11,248.72,49.97,6,22,-21.58,-11.85,49.97,656.51,0.43243243243243246
flow,180,0.2,2.0,5,0.5,5,0.5,900,9,6,385.84,185.79,3,6,-24.34,8.08,28,17,381.72,231.2,6,22,-26.87,5.08,185.79,767.56,0.6216216216216216
flow,180,0.2,2.0,5,0.5,5,0.5,1800,9,5,402.35,191.16,3,6,-24.34,1.41,28,13,331.71,132.96,6,22,-26.87,-3.45,132.96,734.06,0.4864864864864865
flow,300,0.2,1.5,0,0.4,0,0.3,900,18,9,229.37,118.15,11,7,-31.23,3.28,39,18,377.94,123.78,9,30,-26.16,-2.2,118.15,607.31,0.47368421052631576
flow,300,0.2,1.5,0,0.4,0,0.3,1800,18,9,636.82,234.0,11,7,-31.23,1.27,39,17,245.78,114.68,9,30,-26.16,-2.72,114.68,882.6,0.45614035087719296
flow,300,0.2,1.5,0,0.4,0,0.5,900,18,10,256.28,145.06,11,7,-31.23,8.07,39,20,466.83,212.67,9,30,-31.04,2.14,145.06,723.1099999999999,0.5263157894736842
flow,300,0.2,1.5,0,0.4,0,0.5,1800,18,10,660.89,258.07,11,7,-31.23,6.06,39,18,281.2,150.1,9,30,-31.04,-2.2,150.1,942.0899999999999,0.49122807017543857
flow,300,0.2,1.5,0,0.4,5,0.3,900,18,9,316.14,118.15,11,7,-31.23,3.28,39,18,317.43,123.78,9,30,-26.16,-2.2,118.15,633.5699999999999,0.47368421052631576
flow,300,0.2,1.5,0,0.4,5,0.3,1800,18,9,518.86,320.77,11,7,-31.23,1.27,39,17,308.33,114.68,9,30,-26.16,-2.72,114.68,827.19,0.45614035087719296
flow,300,0.2,1.5,0,0.4,5,0.5,900,18,10,343.05,145.06,11,7,-31.23,8.07,39,20,406.32,212.67,9,30,-31.04,2.14,145.06,749.37,0.5263157894736842
flow,300,0.2,1.5,0,0.4,5,0.5,1800,18,10,542.93,344.84,11,7,-31.23,6.06,39,18,343.75,150.1,9,30,-31.04,-2.2,150.1,886.68,0.49122807017543857
flow,300,0.2,1.5,0,0.5,0,0.3,900,18,9,217.31,128.57,11,7,-31.23,3.28,39,19,440.03,185.87,9,30,-26.16,-2.72,128.57,657.3399999999999,0.49122807017543857
flow,300,0.2,1.5,0,0.5,0,0.3,1800,18,8,584.57,181.75,11,7,-31.23,-3.77,39,14,161.28,-3.99,9,30,-26.16,-6.31,-3.99,745.85,0.38596491228070173
flow,300,0.2,1.5,0,0.5,0,0.5,900,18,10,244.22,155.48,11,7,-31.23,8.07,39,21,528.92,274.76,9,30,-31.04,4.36,155.48,773.14,0.543859649122807
flow,300,0.2,1.5,0,0.5,0,0.5,1800,18,9,608.64,205.82,11,7,-31.23,3.28,39,16,210.34,45.07,9,30,-31.04,-4.43,45.07,818.98,0.43859649122807015
flow,300,0.2,1.5,0,0.5,5,0.3,900,18,9,326.56,128.57,11,7,-31.23,3.28,39,19,379.52,185.87,9,30,-26.16,-2.72,128.57,706.0799999999999,0.49122807017543857
flow,300,0.2,1.5,0,0.5,5,0.3,1800,18,8,489.09,291.0,11,7,-31.23,-3.77,39,14,189.66,-3.99,9,30,-26.16,-6.31,-3.99,678.75,0.38596491228070173
flow,300,0.2,1.5,0,0.5,5,0.5,900,18,10,353.47,155.48,11,7,-31.23,8.07,39,21,468.41,274.76,9,30,-31.04,4.36,155.48,821.8800000000001,0.543859649122807
flow,300,0.2,1.5,0,0.5,5,0.5,1800,18,9,513.16,315.07,11,7,-31.23,3.28,39,16,238.72,45.07,9,30,-31.04,-4.43,45.07,751.88,0.43859649122807015
flow,300,0.2,1.5,3,0.4,0,0.3,900,6,2,-29.86,-65.85,1,5,-31.23,-9.97,22,12,366.79,112.63,2,20,-19.44,3.12,-65.85,336.93,0.5
flow,300,0.2,1.5,3,0.4,0,0.3,1800,6,2,-4.22,-65.85,1,5,-31.23,-9.97,22,11,173.37,42.27,2,20,-19.44,-0.03,-65.85,169.15,0.4642857142857143
flow,300,0.2,1.5,3,0.4,0,0.5,900,6,2,-29.94,-65.93,1,5,-31.23,-9.97,22,13,414.34,160.18,2,20,-17.55,4.23,-65.93,384.4,0.5357142857142857
flow,300,0.2,1.5,3,0.4,0,0.5,1800,6,2,-4.3,-65.93,1,5,-31.23,-9.97,22,11,176.44,45.34,2,20,-20.71,-0.03,-65.93,172.14,0.4642857142857143
flow,300,0.2,1.5,3,0.4,5,0.3,900,6,2,-29.86,-65.85,1,5,-31.23,-9.97,22,12,306.28,112.63,2,20,-19.44,3.12,-65.85,276.41999999999996,0.5
flow,300,0.2,1.5,3,0.4,5,0.3,1800,6,2,-4.22,-65.85,1,5,-31.23,-9.97,22,11,235.92,42.27,2,20,-19.44,-0.03,-65.85,231.7,0.4642857142857143
flow,300,0.2,1.5,3,0.4,5,0.5,900,6,2,-29.94,-65.93,1,5,-31.23,-9.97,22,13,353.83,160.18,2,20,-17.55,4.23,-65.93,323.89,0.5357142857142857
flow,300,0.2,1.5,3,0.4,5,0.5,1800,6,2,-4.3,-65.93,1,5,-31.23,-9.97,22,11,238.99,45.34,2,20,-20.71,-0.03,-65.93,234.69,0.4642857142857143
flow,300,0.2,1.5,3,0.5,0,0.3,900,6,2,-29.86,-65.85,1,5,-31.23,-9.97,22,11,393.74,139.58,2,20,-19.44,-0.96,-65.85,363.88,0.4642857142857143
flow,300,0.2,1.5,3,0.5,0,0.3,1800,6,2,-4.22,-65.85,1,5,-31.23,-9.97,22,9,179.61,14.34,2,20,-19.44,-3.58,-65.85,175.39000000000001,0.39285714285714285
flow,300,0.2,1.5,3,0.5,0,0.5,900,6,2,-29.94,-65.93,1,5,-31.23,-9.97,22,12,441.29,187.13,2,20,-17.55,2.58,-65.93,411.35,0.5
flow,300,0.2,1.5,3,0.5,0,0.5,1800,6,2,-4.3,-65.93,1,5,-31.23,-9.97,22,10,196.32,31.05,2,20,-20.71,-2.72,-65.93,192.01999999999998,0.42857142857142855
flow,300,0.2,1.5,3,0.5,5,0.3,900,6,2,-29.86,-65.85,1,5,-31.23,-9.97,22,11,333.23,139.58,2,20,-19.44,-0.96,-65.85,303.37,0.4642857142857143
flow,300,0.2,1.5,3,0.5,5,0.3,1800,6,2,-4.22,-65.85,1,5,-31.23,-9.97,22,9,207.99,14.34,2,20,-19.44,-3.58,-65.85,203.77,0.39285714285714285
flow,300,0.2,1.5,3,0.5,5,0.5,900,6,2,-29.94,-65.93,1,5,-31.23,-9.97,22,12,380.78,187.13,2,20,-17.55,2.58,-65.93,350.84,0.5
flow,300,0.2,1.5,3,0.5,5,0.5,1800,6,2,-4.3,-65.93,1,5,-31.23,-9.97,22,10,224.7,31.05,2,20,-20.71,-2.72,-65.93,220.39999999999998,0.42857142857142855
flow,300,0.2,1.5,5,0.4,0,0.3,900,8,3,63.69,-47.53,2,6,-31.23,-9.59,37,18,408.59,154.43,7,30,-26.16,-1.71,-47.53,472.28,0.4666666666666667
flow,300,0.2,1.5,5,0.4,0,0.3,1800,8,3,89.33,-21.89,2,6,-31.23,-9.59,37,17,276.43,145.33,7,30,-26.16,-2.2,-21.89,365.76,0.4444444444444444
flow,300,0.2,1.5,5,0.4,0,0.5,900,8,3,65.88,-45.34,2,6,-31.23,-8.46,37,20,483.44,229.28,7,30,-31.04,3.63,-45.34,549.3199999999999,0.5111111111111111
flow,300,0.2,1.5,5,0.4,0,0.5,1800,8,3,88.68,-22.54,2,6,-31.23,-9.88,37,17,278.53,147.43,7,30,-31.04,-2.2,-22.54,367.21,0.4444444444444444
flow,300,0.2,1.5,5,0.4,5,0.3,900,8,3,150.46,-47.53,2,6,-31.23,-9.59,37,18,348.08,154.43,7,30,-26.16,-1.71,-47.53,498.53999999999996,0.4666666666666667
flow,300,0.2,1.5,5,0.4,5,0.3,1800,8,3,176.1,-21.89,2,6,-31.23,-9.59,37,17,338.98,145.33,7,30,-26.16,-2.2,-21.89,515.08,0.4444444444444444
flow,300,0.2,1.5,5,0.4,5,0.5,900,8,3,152.65,-45.34,2,6,-31.23,-8.46,37,20,422.93,229.28,7,30,-31.04,3.63,-45.34,575.58,0.5111111111111111
flow,300,0.2,1.5,5,0.4,5,0.5,1800,8,3,175.45,-22.54,2,6,-31.23,-9.88,37,17,341.08,147.43,7,30,-31.04,-2.2,-22.54,516.53,0.4444444444444444
flow,300,0.2,1.5,5,0.5,0,0.3,900,8,3,41.21,-47.53,2,6,-31.23,-9.59,37,19,470.68,216.52,7,30,-26.16,0.8,-47.53,511.89,0.4888888888888889
flow,300,0.2,1.5,5,0.5,0,0.3,1800,8,3,66.85,-21.89,2,6,-31.23,-9.59,37,14,191.93,26.66,7,30,-26.16,-5.84,-21.89,258.78,0.37777777777777777
flow,300,0.2,1.5,5,0.5,0,0.5,900,8,3,43.4,-45.34,2,6,-31.23,-8.46,37,21,545.53,291.37,7,30,-31.04,4.9,-45.34,588.93,0.5333333333333333
flow,300,0.2,1.5,5,0.5,0,0.5,1800,8,3,66.2,-22.54,2,6,-31.23,-9.88,37,15,207.67,42.4,7,30,-31.04,-4.43,-22.54,273.87,0.4
flow,300,0.2,1.5,5,0.5,5,0.3,900,8,3,150.46,-47.53,2,6,-31.23,-9.59,37,19,410.17,216.52,7,30,-26.16,0.8,-47.53,560.63,0.4888888888888889
flow,300,0.2,1.5,5,0.5,5,0.3,1800,8,3,176.1,-21.89,2,6,-31.23,-9.59,37,14,220.31,26.66,7,30,-26.16,-5.84,-21.89,396.40999999999997,0.37777777777777777
flow,300,0.2,1.5,5,0.5,5,0.5,900,8,3,152.65,-45.34,2,6,-31.23,-8.46,37,21,485.02,291.37,7,30,-31.04,4.9,-45.34,637.67,0.5333333333333333
flow,300,0.2,1.5,5,0.5,5,0.5,1800,8,3,175.45,-22.54,2,6,-31.23,-9.88,37,15,236.05,42.4,7,30,-31.04,-4.43,-22.54,411.5,0.4
flow,300,0.2,2.0,0,0.4,0,0.3,900,16,8,175.18,63.96,10,6,-31.23,-0.26,29,13,296.56,42.4,7,22,-26.16,-2.2,42.4,471.74,0.4666666666666667
flow,300,0.2,2.0,0,0.4,0,0.3,1800,16,8,610.55,207.73,10,6,-31.23,-2.28,29,12,224.25,93.15,7,22,-26.16,-2.72,93.15,834.8,0.4444444444444444
flow,300,0.2,2.0,0,0.4,0,0.5,900,16,9,202.09,90.87,10,6,-31.23,8.07,29,15,385.45,131.29,7,22,-31.04,2.14,90.87,587.54,0.5333333333333333
flow,300,0.2,2.0,0,0.4,0,0.5,1800,16,9,634.62,231.8,10,6,-31.23,6.06,29,13,259.67,128.57,7,22,-31.04,-2.2,128.57,894.29,0.4888888888888889
flow,300,0.2,2.0,0,0.4,5,0.3,900,16,8,261.95,63.96,10,6,-31.23,-0.26,29,13,236.05,42.4,7,22,-26.16,-2.2,42.4,498.0,0.4666666666666667
flow,300,0.2,2.0,0,0.4,5,0.3,1800,16,8,492.59,294.5,10,6,-31.23,-2.28,29,12,286.8,93.15,7,22,-26.16,-2.72,93.15,779.39,0.4444444444444444
flow,300,0.2,2.0,0,0.4,5,0.5,900,16,9,288.86,90.87,10,6,-31.23,8.07,29,15,324.94,131.29,7,22,-31.04,2.14,90.87,613.8,0.5333333333333333
flow,300,0.2,2.0,0,0.4,5,0.5,1800,16,9,516.66,318.57,10,6,-31.23,6.06,29,13,322.22,128.57,7,22,-31.04,-2.2,128.57,838.88,0.4888888888888889
flow,300,0.2,2.0,0,0.5,0,0.3,900,16,8,163.12,74.38,10,6,-31.23,-0.26,29,14,358.04,103.88,7,22,-26.16,-2.72,74.38,521.1600000000001,0.4888888888888889
flow,300,0.2,2.0,0,0.5,0,0.3,1800,16,7,567.49,164.67,10,6,-31.23,-7.32,29,10,189.34,24.07,7,22,-26.16,-7.49,24.07,756.83,0.37777777777777777
flow,300,0.2,2.0,0,0.5,0,0.5,900,16,9,190.03,101.29,10,6,-31.23,8.07,29,16,446.93,192.77,7,22,-31.04,4.9,101.29,636.96,0.5555555555555556
flow,300,0.2,2.0,0,0.5,0,0.5,1800,16,8,591.56,188.74,10,6,-31.23,1.02,29,12,238.4,73.13,7,22,-31.04,-5.84,73.13,829.9599999999999,0.4444444444444444
flow,300,0.2,2.0,0,0.5,5,0.3,900,16,8,272.37,74.38,10,6,-31.23,-0.26,29,14,297.53,103.88,7,22,-26.16,-2.72,74.38,569.9,0.4888888888888889
flow,300,0.2,2.0,0,0.5,5,0.3,1800,16,7,472.01,273.92,10,6,-31.23,-7.32,29,10,217.72,24.07,7,22,-26.16,-7.49,24.07,689.73,0.37777777777777777
flow,300,0.2,2.0,0,0.5,5,0.5,900,16,9,299.28,101.29,10,6,-31.23,8.07,29,16,386.42,192.77,7,22,-31.04,4.9,101.29,685.7,0.5555555555555556
flow,300,0.2,2.0,0,0.5,5,0.5,1800,16,8,496.08,297.99,10,6,-31.23,1.02,29,12,266.78,73.13,7,22,-31.04,-5.84,73.13,762.8599999999999,0.4444444444444444
flow,300,0.2,2.0,3,0.4,0,0.3,900,5,2,-28.35,-64.34,1,4,-31.23,-18.43,13,7,268.22,14.06,1,12,-19.44,2.14,-64.34,239.87000000000003,0.5
flow,300,0.2,2.0,3,0.4,0,0.3,1800,5,2,-2.71,-64.34,1,4,-31.23,-18.43,13,6,134.65,3.55,1,12,-19.44,-2.2,-64.34,131.94,0.4444444444444444
flow,300,0.2,2.0,3,0.4,0,0.5,900,5,2,-28.43,-64.42,1,4,-31.23,-18.43,13,8,315.77,61.61,1,12,-13.68,4.36,-64.42,287.34,0.5555555555555556
flow,300,0.2,2.0,3,0.4,0,0.5,1800,5,2,-2.79,-64.42,1,4,-31.23,-18.43,13,6,137.72,6.62,1,12,-20.71,-2.2,-64.42,134.93,0.4444444444444444
flow,300,0.2,2.0,3,0.4,5,0.3,900,5,2,-28.35,-64.34,1,4,-31.23,-18.43,13,7,207.71,14.06,1,12,-19.44,2.14,-64.34,179.36,0.5
flow,300,0.2,2.0,3,0.4,5,0.3,1800,5,2,-2.71,-64.34,1,4,-31.23,-18.43,13,6,197.2,3.55,1,12,-19.44,-2.2,-64.34,194.48999999999998,0.4444444444444444
flow,300,0.2,2.0,3,0.4,5,0.5,900,5,2,-28.43,-64.42,1,4,-31.23,-18.43,13,8,255.26,61.61,1,12,-13.68,4.36,-64.42,226.82999999999998,0.5555555555555556
flow,300,0.2,2.0,3,0.4,5,0.5,1800,5,2,-2.79,-64.42,1,4,-31.23,-18.43,13,6,200.27,6.62,1,12,-20.71,-2.2,-64.42,197.48000000000002,0.4444444444444444
flow,300,0.2,2.0,3,0.5,0,0.3,900,5,2,-28.35,-64.34,1,4,-31.23,-18.43,13,6,294.56,40.4,1,12,-19.44,-2.72,-64.34,266.21,0.4444444444444444
flow,300,0.2,2.0,3,0.5,0,0.3,1800,5,2,-2.71,-64.34,1,4,-31.23,-18.43,13,5,190.48,25.21,1,12,-19.44,-6.31,-64.34,187.76999999999998,0.3888888888888889
flow,300,0.2,2.0,3,0.5,0,0.5,900,5,2,-28.43,-64.42,1,4,-31.23,-18.43,13,7,342.11,87.95,1,12,-13.68,4.36,-64.42,313.68,0.5
flow,300,0.2,2.0,3,0.5,0,0.5,1800,5,2,-2.79,-64.42,1,4,-31.23,-18.43,13,6,207.19,41.92,1,12,-20.71,-2.72,-64.42,204.4,0.4444444444444444
flow,300,0.2,2.0,3,0.5,5,0.3,900,5,2,-28.35,-64.34,1,4,-31.23,-18.43,13,6,234.05,40.4,1,12,-19.44,-2.72,-64.34,205.70000000000002,0.4444444444444444
flow,300,0.2,2.0,3,0.5,5,0.3,1800,5,2,-2.71,-64.34,1,4,-31.23,-18.43,13,5,218.86,25.21,1,12,-19.44,-6.31,-64.34,216.15,0.3888888888888889
flow,300,0.2,2.0,3,0.5,5,0.5,900,5,2,-28.43,-64.42,1,4,-31.23,-18.43,13,7,281.6,87.95,1,12,-13.68,4.36,-64.42,253.17000000000002,0.5
